year,j_day,TS,VS,N,P,K,TS_liquid,VS_liquid,N_liquid,P_liquid,K_liquid,TS_DM_effluent,CH4_emissions
,,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2010,292,8582994.336871354,16718957.71869733,9865593.464088146,846362.4778853704,1484360.4096201758,25033733.48254145,13679147.224388719,23019718.08287236,1269543.7168280564,8411375.654514331,5670.792806935064,8806.338128533918
2010,293,8605677.689967372,16763143.000248946,9887700.017538117,848500.8626265962,1487411.01072097,25099893.262404833,13715298.818385497,23071300.040922295,1272751.2939398952,8428662.3940855,5670.8382740042625,8827.290538417463
2010,294,8628361.049318878,16807328.293985736,9909814.59914978,850639.2640296828,1490464.9350845348,25166053.060513396,13751450.422351962,23122900.73134951,1275958.896044525,8445967.965479033,5670.839837876816,8848.242941670946
2010,295,8651044.414562386,16851513.599199653,9931937.179812321,852777.6826328172,1493519.9203599193,25232212.875806957,13787602.035708802,23174520.08622877,1279166.5239492266,8463279.548706211,5670.841310876693,8869.19533829437
2010,296,8673727.75344041,16895698.8530558,9954067.77178855,854916.1191033632,1496577.9975184796,25298372.614201196,13823753.60704565,23226158.134173308,1282374.1786550458,8480608.65260472,5670.834719505974,8890.147728287735
2010,297,8696410.975561034,16939883.87947827,9976201.058581432,857054.5736307126,1499654.345948865,25364532.012053017,13859904.992300399,23277802.470023364,1285581.8604460699,8498041.293710237,5670.805530156257,8911.10011165104
2010,298,8719094.12476966,16984068.76387424,9998342.291161213,859193.0471569337,1502728.9526130578,25430691.197244845,13896056.261351649,23329465.34604285,1288789.5707354015,8515464.06480733,5670.7873021565965,8932.052488460491
2010,299,8741778.412444444,17028255.865907412,10021103.740231114,861339.4490197812,1505835.808603868,25496853.702962965,13932209.344833337,23382575.393872615,1292009.1735296727,8533069.582088586,5671.071918696082,8953.00320212548
2010,300,8764462.55445531,17072442.684199415,10043871.71302855,863466.5079232742,1508966.7516246757,25563015.78382799,13968362.196163155,23435700.6637333,1295199.7618849121,8550811.59253983,5671.035502716788,8973.953909465241
2010,301,8787146.636321876,17116629.385335326,10066647.655287648,865593.5808394211,1512095.2278326545,25629177.689272135,14004514.951637993,23488844.52900453,1298390.3712591326,8568539.624385044,5671.020466641006,8994.904610403566
2010,302,8809830.694115615,17160816.03957938,10089431.540302547,867720.6684425485,1515235.7251011927,25695339.52450387,14040667.668746764,23542006.927372627,1301581.0026638238,8586335.775573427,5671.014448434818,9015.85530494045
2010,303,8832514.700634547,17205002.593944386,10112223.255725093,869847.7709911065,1518362.9436842962,25761501.210184097,14076820.304136313,23595187.596691903,1304771.6564866607,8604056.68087768,5671.001629733193,9036.805993152107
2010,304,8855198.711366177,17249189.156515375,10135022.774849508,871974.889159488,1521491.1046752844,25827662.90815135,14112972.94623985,23648386.47464887,1307962.333739233,8621782.92649328,5671.002682907678,9057.756675038534
2010,305,8877882.72576571,17293375.72623113,10157830.068453664,874102.0234851729,1524630.2265000048,25893824.616816655,14149125.594189106,23701603.493058566,1311153.0352277604,8639571.283500029,5671.003599883219,9078.70735059973
2010,306,8900566.741511669,17337562.298569612,10181232.025433736,876260.979120441,1527811.6492213237,25959986.329409033,14185278.244284227,23756208.059345398,1314391.4686806626,8657599.345587503,5671.003936489583,9099.651323865848
2010,307,8923250.760820596,17381748.87784846,10204642.117339015,878422.7045309313,1531007.6575003094,26026148.052393407,14221430.90005783,23810831.607124384,1317634.056796398,8675710.059168423,5671.0048272317235,9120.595291340187
2010,308,8945934.741194824,17425935.381285757,10228060.356430737,880584.4488359219,1534193.5368284578,26092309.661818236,14257583.493779257,23865474.16500507,1320876.6732538838,8693763.375361264,5670.995093557102,9141.539253022753
2010,309,8968618.688337404,17470121.81999058,10251486.712718561,882746.2125257344,1537377.0449440368,26158471.174317434,14293736.034537746,23920135.663009994,1324119.3187886025,8711803.254682876,5670.98678564528,9162.483208989748
2010,310,8991302.639050595,17514308.265650652,10274921.156439828,884907.9961030812,1540566.024017007,26224632.697230905,14329888.580986895,23974816.03169295,1327361.9941546225,8729874.136096375,5670.98767829791,9183.427159164967
2010,311,9013986.593458097,17558494.71850693,10298363.518076632,887069.7988322938,1543757.3964413751,26290794.23091945,14366041.13332385,24029514.875512157,1330604.6982484416,8747958.579834461,5670.988601875323,9204.371103548408
2010,312,9036670.377519172,17602680.839542564,10321806.832929509,889231.6210272558,1546964.78883859,26356955.267764255,14402193.41417119,24084215.943502203,1333847.4315408845,8766133.80341868,5670.946015268564,9225.315042140075
2010,313,9059351.352765398,17646861.489240944,10346920.319374721,891392.4004270488,1550281.828327413,26423108.112232417,14438341.218469862,24142814.07854103,1337088.600640574,8784930.36052201,5670.243811556747,9246.249196505463
2010,314,9082032.33147071,17691042.14567733,10372041.845909083,893541.521679367,1553599.6398812716,26489260.966789573,14474489.028281454,24201430.973787874,1340312.2825190513,8803731.292660542,5670.244676327856,9267.183345460111
2010,315,9104713.112892376,17735222.41782162,10397168.139412688,895690.6582324613,1556948.781754664,26555413.2459361,14510636.523672234,24260058.99196295,1343535.9873486927,8822709.76327643,5670.195355416655,9288.117489004022
2010,316,9127393.897784635,17779402.696726337,10422302.41741318,897839.8116306739,1560295.8382440154,26621565.535205193,14546784.024594275,24318705.640630767,1346759.7174460117,8841676.416716088,5670.196223064993,9309.051627137196
2010,317,9150074.528045308,17823582.674421605,10447440.429281468,899988.9820489647,1563675.527451042,26687717.373465486,14582931.279072221,24377361.00165677,1349983.473073448,8860827.98888924,5670.157565168054,9329.98575985963
2010,318,9172755.122423429,17867762.58222065,10472586.320057884,902138.1704582854,1567049.01806823,26753869.107068338,14619078.476362351,24436034.74680174,1353207.255687429,8879944.435719972,5670.148594529898,9350.91988724753
2010,319,9195435.720581323,17911942.497382384,10497740.01748884,904287.377181551,1570421.6518090388,26820020.85169553,14655225.6796765,24494726.707473967,1356431.0657723274,8899056.02691789,5670.149539473856,9371.854009224695
2010,320,9218118.520071127,17956126.700555228,10523914.07668218,906449.6132122879,1573835.8400719971,26886179.01687412,14691376.391363371,24555799.512258433,1359674.4198184328,8918403.09374132,5670.699872450741,9392.786728632944
2010,321,9240801.323125921,18000310.910672378,10550096.236218756,908633.0225730347,1577242.2849521819,26952337.192450605,14727527.10873195,24616891.217843775,1362949.533859553,8937706.2813957,5670.700763698458,9413.719443011492
2010,322,9263484.09905538,18044495.06795164,10576286.468022272,910816.448873479,1580660.3423142112,27018495.28891153,14763677.782869525,24678001.758718643,1366224.6733102195,8957075.273113865,5670.693982364868,9434.652152360339
2010,323,9286166.84753749,18088679.171765745,10602484.802756874,912999.8937824179,1584084.96178953,27084653.305317678,14799828.413262887,24739131.206432715,1369499.8406736278,8976481.450140672,5670.6871205272055,9455.584856679483
2010,324,9308849.59938791,18132863.282141045,10628691.208393112,915183.3576792008,1587506.2957077709,27150811.33154807,14835979.049024493,24800279.486250605,1372775.0365188022,8995869.009010702,5670.687962605047,9476.51755596893
2010,325,9331532.252948925,18177047.20105677,10654905.698261563,917366.8412893015,1590919.8423938856,27216969.071101025,14872129.52813736,24861446.62927699,1376050.2619339533,9015212.44023202,5670.6633902536705,9497.450250228676
2010,326,9354214.909616336,18221231.126023497,10681128.283580702,919550.3452232492,1594347.4900507266,27283126.819714308,14908280.012201047,24922632.661688317,1379325.5178348748,9034635.776954118,5670.664166852746,9518.38293945872
2010,327,9376899.336287536,18265418.49881011,10706567.063605262,921762.6951430144,1597718.8943756116,27349289.73083865,14944433.317208275,24981989.815078955,1382644.0427145227,9053740.4014618,5671.106667800445,9539.316885471908
2010,328,9399583.765700404,18309605.87693726,10732014.036633134,923966.145044715,1601103.864280427,27415452.649959512,14980586.626585033,25041366.085477322,1385949.2175670734,9072921.897589087,5671.107353216966,9560.250826379188
2010,329,9422268.197286418,18353793.259297512,10757469.171447214,926169.6167579099,1604483.512507631,27481615.57541872,15016739.939425241,25100761.400043506,1389254.4251368658,9092073.237543244,5671.107896503288,9581.184762180561
2010,330,9444952.630705155,18397980.645227768,10782932.436915863,928373.1107108094,1607869.1992823167,27547778.506223373,15052893.255186357,25160175.686137024,1392559.666066215,9111258.79593313,5671.108354684826,9602.118692876023
2010,331,9467637.065560581,18442168.033956565,10808403.842847127,930576.6274371843,1611240.3654158795,27613941.44121837,15089046.573237192,25219608.966643307,1395864.9411557775,9130362.070689984,5671.108713856473,9623.052618465581
2010,332,9490321.35481897,18486355.139074467,10833875.249307502,932780.1667857039,1614632.4351824513,27680103.95155533,15125199.65924275,25279042.24838418,1399170.250178557,9149583.799367223,5671.072314596993,9643.986539025434
2010,333,9513005.424054932,18530541.81560702,10859346.55600746,934983.7290782956,1618054.6184244964,27746265.820160218,15161352.394587565,25338475.29735075,1402475.5936174444,9168976.171072146,5671.017308990669,9664.92045455559
2010,334,9535689.740901457,18574728.974464312,10885287.4204905,937211.3210425493,1621497.4375345644,27812428.41096258,15197505.524561714,25399003.98114451,1405816.981563825,9188485.479362532,5671.079211631286,9685.846507670782
2010,335,9558373.901932161,18618915.829805374,10911229.08085571,939449.2540821873,1624966.0083132572,27878590.54730214,15233658.4062044,25459534.52199667,1409173.881123282,9208140.713775124,5671.040257676177,9706.772556137308
2010,336,9581058.063988617,18663102.68714451,10937178.919947695,941687.2104095769,1628435.4393761687,27944752.686633468,15269811.289481875,25520084.14654463,1412530.8156143664,9227800.823131623,5671.040514113725,9727.698599955174
2010,337,9603742.227083588,18707289.54650659,10963136.946882663,943925.1905260037,1631902.9106670308,28010914.8289938,15305964.174414486,25580652.87605956,1415887.7857890066,9247449.827113176,5671.040773743011,9748.624639124377
2010,338,9626426.350012902,18751476.327629317,10989103.170519602,946163.1949187851,1635366.5034271742,28077076.854204297,15342116.99533308,25641240.731212415,1419244.7923781788,9267076.852753988,5671.030732328243,9769.550673721124
2010,339,9649110.473913044,18795663.110643137,11015077.51675798,948401.2238053634,1638833.8396093783,28143238.882246375,15378269.81779893,25701847.539101962,1422601.8357080463,9286725.091119811,5671.030975035603,9790.47670366921
2010,340,9671794.56142689,18839849.82277948,11041059.949986925,950639.2773754378,1642292.1088883672,28209400.804161757,15414422.582274122,25762473.21663617,1425958.9160631578,9306321.950367415,5671.0218784615,9811.402728968631
2010,341,9694478.54510362,18884036.332649782,11067973.237009622,952881.7155556448,1645804.1419121046,28275562.423218895,15450575.181258915,25825270.886355795,1429322.5733334685,9326223.47083526,5670.995919183088,9832.322480729414
2010,342,9717162.529491797,18928222.84390592,11094894.71891793,955113.0516718252,1649323.4328224852,28341724.044351075,15486727.78137757,25888087.67747518,1432669.5775077392,9346166.119327417,5670.996097044052,9853.242228070158
2010,343,9739846.514397964,18972409.356171053,11121824.40580943,957344.4098279073,1652834.5015340508,28407885.666994058,15522880.382321773,25950923.61355535,1436016.6147418623,9366062.175359624,5670.996226541527,9874.161970990861
2010,344,9762530.500033116,19016595.869856194,11148762.30750849,959575.7905585504,1656360.410793821,28474047.29176325,15559032.984427795,26013778.71751982,1439363.685837827,9386042.327831656,5670.996408787923,9895.081709491524
2010,345,9785214.450654358,19060782.31533715,11175708.433572808,961807.1943839014,1659876.3462430004,28540208.814408537,15595185.530730397,26076653.011669897,1442710.7915758535,9405965.962043671,5670.987655310325,9916.001443572146
2010,346,9807898.239010368,19104968.444738965,11202654.998775333,964038.6212286501,1663424.5476397092,28606369.863780238,15631337.818422789,26139528.330475785,1446057.9318429765,9426072.43662502,5670.947089002681,9936.92117323273
2010,347,9830581.927490719,19149154.379591316,11229609.717878869,966270.0720133961,1666969.9379823771,28672530.621847928,15667489.946938347,26202422.675050702,1449405.1080200954,9446162.981900139,5670.922120087771,9957.840898473274
2010,348,9853267.065339444,19193343.137692478,11255391.934526833,968497.832480838,1670407.199426645,28738695.607240044,15703644.385384753,26262581.18056262,1452746.7487212585,9465640.796750989,5671.284462181289,9978.761895994228
2010,349,9875952.203879919,19237531.897141114,11281182.354194684,970733.3606041352,1673856.5273893706,28804860.594649762,15739798.824933637,26322758.826454274,1456100.0409062041,9485186.988539767,5671.284635118922,9999.682889095146
2010,350,9898637.343120191,19281720.65795289,11306980.985824225,972968.9111471161,1677311.0535014535,28871025.584100552,15775953.26559782,26382955.63358987,1459453.3667206755,9504762.636508238,5671.2848100677675,10020.603877776024
2010,351,9921322.483095702,19325909.420196854,11332787.795800231,975204.4844028298,1680744.1016434464,28937190.575695794,15812107.70743379,26443171.523533884,1462806.7266042458,9524216.575979529,5671.284993877866,10041.524862036858
2010,352,9944007.6238693,19370098.183995426,11358602.706362978,977440.0803843524,1684189.490461735,29003355.569618788,15848262.150541712,26503406.31484696,1466160.1205765298,9543740.445949832,5671.285193399264,10062.445841877656
2010,353,9966692.725415794,19414286.871382866,11384425.728515113,979675.6996904676,1687632.5798041122,29069520.4491294,15884416.531131435,26563660.03320194,1469513.5495357027,9563251.285556637,5671.275386623735,10083.36681729841
